assetType,assetMainType,cusip,assetSubType,symbol,description,bidPrice,bidSize,bidId,askPrice,askSize,askId,lastPrice,lastSize,lastId,openPrice,highPrice,lowPrice,bidTick,closePrice,netChange,totalVolume,quoteTimeInLong,tradeTimeInLong,mark,exchange,exchangeName,marginable,shortable,volatility,digits,52WkHigh,52WkLow,nAV,peRatio,divAmount,divYield,divDate,securityStatus,regularMarketLastPrice,regularMarketLastSize,regularMarketNetChange,regularMarketTradeTimeInLong,netPercentChangeInDouble,markChangeInDouble,markPercentChangeInDouble,regularMarketPercentChangeInDouble,delayed
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,277.79,300,P,277.8,200,P,277.7866,100,D,279.15,280.03,275.76, ,277.76,0.0266,71152433,1587058202516,1587058201879,277.79,p,PACIFIC,True,True,0.0142,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,277.7866,1,0.0266,1587058201879,0.0096,0.03,0.0108,0.0096,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,277.98,100,P,277.99,200,P,277.98,100,P,279.15,280.03,275.76, ,277.76,0.22,71979393,1587058502282,1587058502068,277.98,p,PACIFIC,True,True,0.0141,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,277.98,1,0.22,1587058502068,0.0792,0.22,0.0792,0.0792,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,277.8,100,P,277.81,200,Z,277.8,100,D,279.15,280.03,275.76, ,277.76,0.04,72760607,1587058802519,1587058802331,277.8,p,PACIFIC,True,True,0.0141,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,277.8,1,0.04,1587058802331,0.0144,0.04,0.0144,0.0144,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,278.1,100,P,278.11,100,T,278.1001,1500,D,279.15,280.03,275.76, ,277.76,0.3401,73746450,1587059102480,1587059102011,278.1001,p,PACIFIC,True,True,0.014,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,278.1001,15,0.3401,1587059102011,0.1224,0.3401,0.1224,0.1224,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,277.81,200,Z,277.83,200,P,277.81,100,T,279.15,280.03,275.76, ,277.76,0.05,74407981,1587059402468,1587059402462,277.81,p,PACIFIC,True,True,0.0139,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,277.81,1,0.05,1587059402462,0.018,0.05,0.018,0.018,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,277.3,100,K,277.32,100,N,277.32,100,P,279.15,280.03,275.76, ,277.76,-0.44,75746816,1587059702598,1587059702086,277.32,p,PACIFIC,True,True,0.0139,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,277.32,1,-0.44,1587059702086,-0.1584,-0.44,-0.1584,-0.1584,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,277.38,500,K,277.4,100,Z,277.4,100,T,279.15,280.03,275.76, ,277.76,-0.36,77464340,1587060001770,1587060001750,277.4,p,PACIFIC,True,True,0.0138,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,277.4,1,-0.36,1587060001750,-0.1296,-0.36,-0.1296,-0.1296,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,277.48,300,Z,277.5,1300,Z,277.49,400,D,279.15,280.03,275.76, ,277.76,-0.27,78694937,1587060301834,1587060301804,277.49,p,PACIFIC,True,True,0.0137,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,277.49,4,-0.27,1587060301804,-0.0972,-0.27,-0.0972,-0.0972,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,278.08,100,T,278.1,600,K,278.1,500,T,279.15,280.03,275.76, ,277.76,0.34,80358638,1587060601772,1587060601764,278.1,p,PACIFIC,True,True,0.0136,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,278.1,5,0.34,1587060601764,0.1224,0.34,0.1224,0.1224,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,278.38,200,Z,278.39,300,P,278.385,100,D,279.15,280.03,275.76, ,277.76,0.625,82133389,1587060901795,1587060901540,278.385,p,PACIFIC,True,True,0.0135,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,278.385,1,0.625,1587060901540,0.225,0.625,0.225,0.225,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,278.2,700,P,278.22,100,P,278.22,100,P,279.15,280.03,275.76, ,277.76,0.46,83034861,1587061201721,1587061201688,278.22,p,PACIFIC,True,True,0.0134,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,278.22,1,0.46,1587061201688,0.1656,0.46,0.1656,0.1656,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,277.83,100,Z,277.85,200,Z,277.84,100,D,279.15,280.03,275.76, ,277.76,0.08,83871391,1587061501656,1587061501613,277.84,p,PACIFIC,True,True,0.0133,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,277.84,1,0.08,1587061501613,0.0288,0.08,0.0288,0.0288,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,277.98,200,P,277.99,100,P,277.98,200,T,279.15,280.03,275.76, ,277.76,0.22,84812451,1587061801715,1587061801706,277.98,p,PACIFIC,True,True,0.0133,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,277.98,2,0.22,1587061801706,0.0792,0.22,0.0792,0.0792,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,278.21,300,K,278.23,100,T,278.24,200,K,279.15,280.03,275.76, ,277.76,0.48,85496768,1587062101554,1587062100979,278.23,p,PACIFIC,True,True,0.0133,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,278.24,2,0.48,1587062100979,0.1728,0.47,0.1692,0.1728,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,278.71,100,P,278.72,600,Y,278.7131,200,D,279.15,280.03,275.76, ,277.76,0.9531,86267118,1587062401358,1587062401310,278.7131,p,PACIFIC,True,True,0.0132,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,278.7131,2,0.9531,1587062401310,0.3431,0.9531,0.3431,0.3431,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,278.59,200,T,278.6,100,T,278.59,100,T,279.15,280.03,275.76, ,277.76,0.83,86792721,1587062701715,1587062701709,278.59,p,PACIFIC,True,True,0.0132,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,278.59,1,0.83,1587062701709,0.2988,0.83,0.2988,0.2988,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,278.14,500,K,278.16,500,J,278.16,100,D,279.15,280.03,275.76, ,277.76,0.4,87370081,1587063001732,1587063001258,278.16,p,PACIFIC,True,True,0.0131,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,278.16,1,0.4,1587063001258,0.144,0.4,0.144,0.144,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,278.25,1000,Z,278.27,400,Z,278.26,100,T,279.15,280.03,275.76, ,277.76,0.5,88449470,1587063301672,1587063301543,278.26,p,PACIFIC,True,True,0.013,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,278.26,1,0.5,1587063301543,0.18,0.5,0.18,0.18,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,278.36,100,N,278.37,100,T,278.35,100,B,279.15,280.03,275.76, ,277.76,0.59,89006047,1587063601694,1587063601505,278.36,p,PACIFIC,True,True,0.013,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,278.35,1,0.59,1587063601505,0.2124,0.6,0.216,0.2124,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,277.92,400,N,277.94,500,P,277.93,800,D,279.15,280.03,275.76, ,277.76,0.17,89963264,1587063902638,1587063902668,277.93,p,PACIFIC,True,True,0.0129,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,277.93,8,0.17,1587063902668,0.0612,0.17,0.0612,0.0612,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,277.73,500,K,277.75,100,T,277.75,200,D,279.15,280.03,275.76, ,277.76,-0.01,91156671,1587064202609,1587064202595,277.75,p,PACIFIC,True,True,0.0128,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,277.75,2,-0.01,1587064202595,-0.0036,-0.01,-0.0036,-0.0036,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,277.91,300,K,277.93,200,P,277.94,100,B,279.15,280.03,275.76, ,277.76,0.18,92796669,1587064502584,1587064502027,277.93,p,PACIFIC,True,True,0.0127,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,277.94,1,0.18,1587064502027,0.0648,0.17,0.0612,0.0648,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,277.82,300,K,277.84,100,N,277.8202,100,D,279.15,280.03,275.76, ,277.76,0.0602,93853012,1587064802688,1587064802132,277.8202,p,PACIFIC,True,True,0.0126,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,277.8202,1,0.0602,1587064802132,0.0217,0.0602,0.0217,0.0217,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,278.42,100,T,278.43,100,Z,278.4106,300,D,279.15,280.03,275.76, ,277.76,0.6506,95149790,1587065101731,1587065101520,278.42,p,PACIFIC,True,True,0.0126,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,278.4106,3,0.6506,1587065101520,0.2342,0.66,0.2376,0.2342,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,278.88,500,K,278.9,200,T,278.9,300,K,279.15,280.03,275.76, ,277.76,1.14,96296647,1587065401778,1587065401776,278.9,p,PACIFIC,True,True,0.0125,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,278.9,3,1.14,1587065401776,0.4104,1.14,0.4104,0.4104,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,279.22,300,Z,279.23,100,Z,279.23,2000,D,279.15,280.03,275.76, ,277.76,1.47,97938582,1587065701774,1587065701690,279.23,p,PACIFIC,True,True,0.0123,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,279.23,20,1.47,1587065701690,0.5292,1.47,0.5292,0.5292,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,279.18,500,P,279.19,200,P,279.1999,600,D,279.15,280.03,275.76, ,277.76,1.4399,99316209,1587066001643,1587066000996,279.19,p,PACIFIC,True,True,0.0123,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,279.1999,6,1.4399,1587066000996,0.5184,1.43,0.5148,0.5184,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,278.96,600,K,278.97,200,P,278.96,200,T,279.15,280.03,275.76, ,277.76,1.2,101094039,1587066302081,1587066302081,278.96,p,PACIFIC,True,True,0.0122,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,278.96,2,1.2,1587066302081,0.432,1.2,0.432,0.432,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,285.75,100,T,285.79,1600,T,285.721,100,D,0.0,0.0,0.0, ,279.1,6.621,4108902,1587129302244,1587129299881,285.75,p,PACIFIC,True,True,0.0482,2,339.08,218.26,0.0,0.0,5.7908,2.07,2020-03-20 00:00:00.000,Normal,279.1,0,0.0,1587081600003,2.3723,6.65,2.3827,0.0,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,285.55,500,P,285.56,500,K,285.55,0,T,0.0,0.0,0.0, ,279.1,6.45,4328108,1587129602462,1587129602452,285.55,p,PACIFIC,True,True,0.0467,2,339.08,218.26,0.0,0.0,5.7908,2.07,2020-03-20 00:00:00.000,Normal,279.1,0,0.0,1587081600003,2.311,6.45,2.311,0.0,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,285.22,1600,T,285.25,1000,T,285.2302,0,D,0.0,0.0,0.0, ,279.1,6.1302,4613508,1587129901983,1587129899382,285.22,p,PACIFIC,True,True,0.0453,2,339.08,218.26,0.0,0.0,5.7908,2.07,2020-03-20 00:00:00.000,Normal,279.1,0,0.0,1587081600003,2.1964,6.12,2.1928,0.0,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,285.21,400,Z,285.25,800,P,285.2,300,D,285.38,285.44,285.16, ,279.1,6.1,6191876,1587130202677,1587130202660,285.21,p,PACIFIC,True,True,0.0422,2,339.08,218.26,0.0,0.0,5.7908,2.07,2020-03-20 00:00:00.000,Normal,285.2,3,6.1,1587130202660,2.1856,6.11,2.1892,2.1856,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,284.61,100,P,284.62,100,P,284.61,100,D,285.38,285.68,284.34, ,279.1,5.51,10091564,1587130502855,1587130502836,284.61,p,PACIFIC,True,True,0.0316,2,339.08,218.26,0.0,0.0,5.7908,2.07,2020-03-20 00:00:00.000,Normal,284.61,1,5.51,1587130502836,1.9742,5.51,1.9742,1.9742,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,284.87,200,P,284.89,300,P,284.85,100,K,285.38,285.68,284.29, ,279.1,5.75,12751926,1587130801922,1587130801873,284.87,p,PACIFIC,True,True,0.0273,2,339.08,218.26,0.0,0.0,5.7908,2.07,2020-03-20 00:00:00.000,Normal,284.85,1,5.75,1587130801873,2.0602,5.77,2.0674,2.0602,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,284.74,1000,T,284.75,200,P,284.74,300,T,285.38,285.68,284.06, ,279.1,5.64,14833916,1587131101895,1587131101895,284.74,p,PACIFIC,True,True,0.0248,2,339.08,218.26,0.0,0.0,5.7908,2.07,2020-03-20 00:00:00.000,Normal,284.74,3,5.64,1587131101895,2.0208,5.64,2.0208,2.0208,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,284.89,100,T,284.9,200,T,284.8904,3000,D,285.38,285.68,284.06, ,279.1,5.7904,18196932,1587131401992,1587131401989,284.8904,p,PACIFIC,True,True,0.0231,2,339.08,218.26,0.0,0.0,5.7908,2.07,2020-03-20 00:00:00.000,Normal,284.8904,30,5.7904,1587131401989,2.0747,5.7904,2.0747,2.0747,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,284.74,300,P,284.75,200,Z,284.74,100,T,285.38,285.68,284.06, ,279.1,5.64,19571309,1587131701960,1587131701918,284.74,p,PACIFIC,True,True,0.0221,2,339.08,218.26,0.0,0.0,5.7908,2.07,2020-03-20 00:00:00.000,Normal,284.74,1,5.64,1587131701918,2.0208,5.64,2.0208,2.0208,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,285.44,100,T,285.46,200,P,285.44,200,K,285.38,285.68,284.06, ,279.1,6.34,21394102,1587132002003,1587132002003,285.44,p,PACIFIC,True,True,0.021,2,339.08,218.26,0.0,0.0,5.7908,2.07,2020-03-20 00:00:00.000,Normal,285.44,2,6.34,1587132002003,2.2716,6.34,2.2716,2.2716,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,285.27,200,Z,285.28,200,T,285.28,100,D,285.38,285.68,284.06, ,279.1,6.18,25130093,1587132302173,1587132302122,285.28,p,PACIFIC,True,True,0.0202,2,339.08,218.26,0.0,0.0,5.7908,2.07,2020-03-20 00:00:00.000,Normal,285.28,1,6.18,1587132302122,2.2143,6.18,2.2143,2.2143,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,285.36,400,T,285.39,400,T,285.36,500,K,285.38,285.68,284.06, ,279.1,6.26,27294620,1587132602248,1587132602070,285.36,p,PACIFIC,True,True,0.0195,2,339.08,218.26,0.0,0.0,5.7908,2.07,2020-03-20 00:00:00.000,Normal,285.36,5,6.26,1587132602070,2.2429,6.26,2.2429,2.2429,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,284.32,200,P,284.34,300,T,284.33,100,P,285.38,285.68,284.06, ,279.1,5.23,29714343,1587132902260,1587132902174,284.33,p,PACIFIC,True,True,0.0185,2,339.08,218.26,0.0,0.0,5.7908,2.07,2020-03-20 00:00:00.000,Normal,284.33,1,5.23,1587132902174,1.8739,5.23,1.8739,1.8739,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,283.54,100,T,283.56,200,T,283.54,100,J,285.38,285.68,283.44, ,279.1,4.44,33268708,1587133202180,1587133202114,283.54,p,PACIFIC,True,True,0.0176,2,339.08,218.26,0.0,0.0,5.7908,2.07,2020-03-20 00:00:00.000,Normal,283.54,1,4.44,1587133202114,1.5908,4.44,1.5908,1.5908,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,283.77,100,T,283.78,300,K,283.775,100,Z,285.38,285.68,283.3608, ,279.1,4.675,34723804,1587133502231,1587133502253,283.775,p,PACIFIC,True,True,0.0172,2,339.08,218.26,0.0,0.0,5.7908,2.07,2020-03-20 00:00:00.000,Normal,283.775,1,4.675,1587133502253,1.675,4.675,1.675,1.675,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,283.74,200,P,283.75,500,B,283.75,300,D,285.38,285.68,283.3608, ,279.1,4.65,36046092,1587133802237,1587133802273,283.75,p,PACIFIC,True,True,0.0168,2,339.08,218.26,0.0,0.0,5.7908,2.07,2020-03-20 00:00:00.000,Normal,283.75,3,4.65,1587133802273,1.6661,4.65,1.6661,1.6661,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,283.23,100,T,283.25,400,T,283.255,100,D,285.38,285.68,283.15, ,279.1,4.155,42896670,1587134102406,1587134102258,283.25,p,PACIFIC,True,True,0.0164,2,339.08,218.26,0.0,0.0,5.7908,2.07,2020-03-20 00:00:00.000,Normal,283.255,1,4.155,1587134102258,1.4887,4.15,1.4869,1.4887,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,283.26,100,P,283.26,200,T,283.25,100,Z,285.38,285.68,282.9, ,279.1,4.15,44858531,1587134402398,1587134402312,283.26,p,PACIFIC,True,True,0.0161,2,339.08,218.26,0.0,0.0,5.7908,2.07,2020-03-20 00:00:00.000,Normal,283.25,1,4.15,1587134402312,1.4869,4.16,1.4905,1.4869,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,283.25,200,T,283.27,300,T,283.25,100,Z,285.38,285.68,282.9, ,279.1,4.15,46335552,1587134702392,1587134702177,283.25,p,PACIFIC,True,True,0.0158,2,339.08,218.26,0.0,0.0,5.7908,2.07,2020-03-20 00:00:00.000,Normal,283.25,1,4.15,1587134702177,1.4869,4.15,1.4869,1.4869,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,282.62,2100,T,282.63,200,T,282.63,100,C,285.38,285.68,282.55, ,279.1,3.53,47540678,1587135002320,1587135002320,282.63,p,PACIFIC,True,True,0.0155,2,339.08,218.26,0.0,0.0,5.7908,2.07,2020-03-20 00:00:00.000,Normal,282.63,1,3.53,1587135002320,1.2648,3.53,1.2648,1.2648,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,283.36,500,N,283.38,300,T,283.37,800,D,285.38,285.68,282.55, ,279.1,4.27,48599509,1587135302524,1587135302374,283.37,p,PACIFIC,True,True,0.0153,2,339.08,218.26,0.0,0.0,5.7908,2.07,2020-03-20 00:00:00.000,Normal,283.37,8,4.27,1587135302374,1.5299,4.27,1.5299,1.5299,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,283.31,100,Z,283.33,600,K,283.32,100,J,285.38,285.68,282.55, ,279.1,4.22,49472856,1587135602584,1587135602583,283.32,p,PACIFIC,True,True,0.0151,2,339.08,218.26,0.0,0.0,5.7908,2.07,2020-03-20 00:00:00.000,Normal,283.32,1,4.22,1587135602583,1.512,4.22,1.512,1.512,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,283.62,600,T,283.64,100,T,283.64,100,D,285.38,285.68,282.55, ,279.1,4.54,50567540,1587135902634,1587135902325,283.64,p,PACIFIC,True,True,0.0149,2,339.08,218.26,0.0,0.0,5.7908,2.07,2020-03-20 00:00:00.000,Normal,283.64,1,4.54,1587135902325,1.6267,4.54,1.6267,1.6267,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,283.73,100,P,283.74,300,T,283.74,100,T,285.38,285.68,282.55, ,279.1,4.64,51537154,1587136201944,1587136201944,283.74,p,PACIFIC,True,True,0.0147,2,339.08,218.26,0.0,0.0,5.7908,2.07,2020-03-20 00:00:00.000,Normal,283.74,1,4.64,1587136201944,1.6625,4.64,1.6625,1.6625,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,283.41,300,N,283.43,300,Z,283.42,100,N,285.38,285.68,282.55, ,279.1,4.32,53495908,1587136501977,1587136501961,283.42,p,PACIFIC,True,True,0.0146,2,339.08,218.26,0.0,0.0,5.7908,2.07,2020-03-20 00:00:00.000,Normal,283.42,1,4.32,1587136501961,1.5478,4.32,1.5478,1.5478,True
