assetType,assetMainType,cusip,assetSubType,symbol,description,bidPrice,bidSize,bidId,askPrice,askSize,askId,lastPrice,lastSize,lastId,openPrice,highPrice,lowPrice,bidTick,closePrice,netChange,totalVolume,quoteTimeInLong,tradeTimeInLong,mark,exchange,exchangeName,marginable,shortable,volatility,digits,52WkHigh,52WkLow,nAV,peRatio,divAmount,divYield,divDate,securityStatus,regularMarketLastPrice,regularMarketLastSize,regularMarketNetChange,regularMarketTradeTimeInLong,netPercentChangeInDouble,markChangeInDouble,markPercentChangeInDouble,regularMarketPercentChangeInDouble,delayed
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,205.16,100,P,205.19,200,Z,205.175,100,D,210.24,210.56,203.46, ,209.96,-4.785,14803506,1587668400882,1587668401087,205.175,n,NYSE,True,True,0.009,2,231.14,147.95,0.0,22.24,0.0,0.0,,Normal,205.175,1,-4.785,1587668401087,-2.279,-4.785,-2.279,-2.279,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,204.76,200,T,204.78,100,P,204.77,100,D,210.24,210.56,203.46, ,209.96,-5.19,14967028,1587668701354,1587668701259,204.77,n,NYSE,True,True,0.009,2,231.14,147.95,0.0,22.24,0.0,0.0,,Normal,204.77,1,-5.19,1587668701259,-2.4719,-5.19,-2.4719,-2.4719,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,204.94,100,T,204.95,100,N,204.94,100,N,210.24,210.56,203.46, ,209.96,-5.02,15111951,1587669001652,1587669001386,204.94,n,NYSE,True,True,0.009,2,231.14,147.95,0.0,22.24,0.0,0.0,,Normal,204.94,1,-5.02,1587669001386,-2.3909,-5.02,-2.3909,-2.3909,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,204.56,100,N,204.57,200,Z,204.56,100,D,210.24,210.56,203.46, ,209.96,-5.4,15253323,1587669301723,1587669301723,204.56,n,NYSE,True,True,0.009,2,231.14,147.95,0.0,22.24,0.0,0.0,,Normal,204.56,1,-5.4,1587669301723,-2.5719,-5.4,-2.5719,-2.5719,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,204.54,100,T,204.59,100,T,204.57,100,Z,210.24,210.56,203.46, ,209.96,-5.39,15703497,1587669901575,1587669901005,204.57,n,NYSE,True,True,0.0089,2,231.14,147.95,0.0,22.24,0.0,0.0,,Normal,204.57,1,-5.39,1587669901005,-2.5672,-5.39,-2.5672,-2.5672,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,204.53,2700,T,204.57,300,Z,204.58,100,D,210.24,210.56,203.46, ,209.96,-5.38,15926873,1587670202063,1587670202045,204.57,n,NYSE,True,True,0.0088,2,231.14,147.95,0.0,22.24,0.0,0.0,,Normal,204.58,1,-5.38,1587670202045,-2.5624,-5.39,-2.5672,-2.5624,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,204.87,100,N,204.9,200,T,204.89,100,D,210.24,210.56,203.46, ,209.96,-5.07,16259754,1587670502090,1587670501593,204.89,n,NYSE,True,True,0.0088,2,231.14,147.95,0.0,22.24,0.0,0.0,,Normal,204.89,1,-5.07,1587670501593,-2.4147,-5.07,-2.4147,-2.4147,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,204.74,300,P,204.75,1700,N,204.75,100,D,210.24,210.56,203.46, ,209.96,-5.21,16545919,1587670801683,1587670801217,204.75,n,NYSE,True,True,0.0087,2,231.14,147.95,0.0,22.24,0.0,0.0,,Normal,204.75,1,-5.21,1587670801217,-2.4814,-5.21,-2.4814,-2.4814,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,204.04,200,Z,204.06,400,T,204.06,100,N,210.24,210.56,203.46, ,209.96,-5.9,16915782,1587671101852,1587671101852,204.06,n,NYSE,True,True,0.0086,2,231.14,147.95,0.0,22.24,0.0,0.0,,Normal,204.06,1,-5.9,1587671101852,-2.8101,-5.9,-2.8101,-2.8101,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,206.07,100,P,206.25,100,P,206.23,0,T,0.0,0.0,0.0, ,205.24,0.99,147154,1587734086557,1587734083943,206.07,n,NYSE,True,True,0.0644,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,205.24,6609,0.0,1587681000001,0.4824,0.83,0.4044,0.0,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,206.2,300,P,206.35,400,P,206.2,0,D,0.0,0.0,0.0, ,205.24,0.96,153085,1587734372317,1587734400607,206.2,n,NYSE,True,True,0.0619,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,205.24,6609,0.0,1587681000001,0.4677,0.96,0.4677,0.0,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,206.01,200,P,206.2,300,T,206.2,200,T,0.0,0.0,0.0, ,205.24,0.96,161459,1587734701632,1587734700741,206.01,n,NYSE,True,True,0.0601,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,205.24,6609,0.0,1587681000001,0.4677,0.77,0.3752,0.0,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,205.93,200,Z,206.0,6100,N,205.955,700,D,205.89,205.955,205.89, ,205.24,0.715,397397,1587735001652,1587735001629,205.955,n,NYSE,True,True,0.057,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,205.955,7,0.715,1587735001629,0.3484,0.715,0.3484,0.3484,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,205.61,200,Z,205.71,200,T,205.6,200,D,205.89,206.5,205.36, ,205.24,0.36,853134,1587735301573,1587735301536,205.61,n,NYSE,True,True,0.0404,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,205.6,2,0.36,1587735301536,0.1754,0.37,0.1803,0.1754,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,205.94,100,T,205.99,100,T,205.95,100,D,205.89,206.5,205.36, ,205.24,0.71,1146468,1587735600971,1587735600970,205.95,n,NYSE,True,True,0.0339,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,205.95,1,0.71,1587735600970,0.3459,0.71,0.3459,0.3459,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,205.15,300,K,205.29,13900,P,205.22,400,V,205.89,206.5,205.15, ,205.24,-0.02,1370434,1587735901800,1587735901810,205.22,n,NYSE,True,True,0.0312,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,205.22,4,-0.02,1587735901810,-0.0097,-0.02,-0.0097,-0.0097,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,204.5,100,Z,204.53,100,T,204.5,100,D,205.89,206.5,204.28, ,205.24,-0.74,1733696,1587736201846,1587736201592,204.5,n,NYSE,True,True,0.028,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,204.5,1,-0.74,1587736201592,-0.3606,-0.74,-0.3606,-0.3606,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,204.36,300,T,204.43,200,Z,204.4056,200,D,205.89,206.5,204.13, ,205.24,-0.8344,1944506,1587736501854,1587736501816,204.4056,n,NYSE,True,True,0.0264,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,204.4056,2,-0.8344,1587736501816,-0.4065,-0.8344,-0.4066,-0.4065,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,204.71,2800,T,204.74,200,Z,204.745,200,V,205.89,206.5,204.04, ,205.24,-0.495,2112497,1587736801724,1587736801137,204.74,n,NYSE,True,True,0.0254,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,204.745,2,-0.495,1587736801137,-0.2412,-0.5,-0.2436,-0.2412,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,204.57,300,T,204.61,200,J,204.59,100,D,205.89,206.5,204.04, ,205.24,-0.65,2276577,1587737102007,1587737101739,204.59,n,NYSE,True,True,0.0244,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,204.59,1,-0.65,1587737101739,-0.3167,-0.65,-0.3167,-0.3167,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,204.24,100,P,204.28,200,Z,204.24,100,N,205.89,206.5,204.04, ,205.24,-1.0,2419277,1587737401706,1587737401655,204.24,n,NYSE,True,True,0.0236,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,204.24,1,-1.0,1587737401655,-0.4872,-1.0,-0.4872,-0.4872,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,204.38,100,T,204.43,200,N,204.42,200,D,205.89,206.5,204.04, ,205.24,-0.82,2576462,1587737701891,1587737701885,204.42,n,NYSE,True,True,0.023,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,204.42,2,-0.82,1587737701885,-0.3995,-0.82,-0.3995,-0.3995,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,204.44,200,Z,204.47,300,Z,204.47,100,Z,205.89,206.5,204.04, ,205.24,-0.77,2775302,1587738001205,1587738000949,204.47,n,NYSE,True,True,0.0223,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,204.47,1,-0.77,1587738000949,-0.3752,-0.77,-0.3752,-0.3752,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.99,100,Z,204.01,2200,P,204.0,200,D,205.89,206.5,203.95, ,205.24,-1.24,2981263,1587738301999,1587738301752,204.0,n,NYSE,True,True,0.0217,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,204.0,2,-1.24,1587738301752,-0.6042,-1.24,-0.6042,-0.6042,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.73,100,T,203.75,300,Z,203.75,100,V,205.89,206.5,203.5702, ,205.24,-1.49,3205132,1587738601896,1587738601902,203.75,n,NYSE,True,True,0.0211,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.75,1,-1.49,1587738601902,-0.726,-1.49,-0.726,-0.726,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,204.11,6800,T,204.14,100,Z,204.13,100,T,205.89,206.5,203.5702, ,205.24,-1.11,3366532,1587738902153,1587738902153,204.13,n,NYSE,True,True,0.0207,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,204.13,1,-1.11,1587738902153,-0.5408,-1.11,-0.5408,-0.5408,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,204.14,100,J,204.18,200,Z,204.17,100,N,205.89,206.5,203.5702, ,205.24,-1.07,3627765,1587739202018,1587739200327,204.17,n,NYSE,True,True,0.0202,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,204.17,1,-1.07,1587739200327,-0.5213,-1.07,-0.5213,-0.5213,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.83,100,T,203.87,200,P,203.8553,700,D,205.89,206.5,203.5702, ,205.24,-1.3847,3862012,1587739501914,1587739500483,203.8553,n,NYSE,True,True,0.0197,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.8553,7,-1.3847,1587739500483,-0.6747,-1.3847,-0.6747,-0.6747,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,204.01,200,Z,204.02,1500,P,204.02,100,T,205.89,206.5,203.5702, ,205.24,-1.22,4017133,1587739801635,1587739801684,204.02,n,NYSE,True,True,0.0195,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,204.02,1,-1.22,1587739801684,-0.5944,-1.22,-0.5944,-0.5944,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.99,200,Z,204.0,100,C,204.01,100,C,205.89,206.5,203.5702, ,205.24,-1.23,4184473,1587740101983,1587740096496,204.0,n,NYSE,True,True,0.0191,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,204.01,1,-1.23,1587740096496,-0.5993,-1.24,-0.6042,-0.5993,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.89,100,P,203.92,100,Z,203.95,100,T,205.89,206.5,203.5702, ,205.24,-1.29,4371862,1587740401912,1587740401909,203.92,n,NYSE,True,True,0.0189,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.95,1,-1.29,1587740401909,-0.6285,-1.32,-0.6432,-0.6285,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.58,200,Z,203.61,9300,P,203.581,200,D,205.89,206.5,203.56, ,205.24,-1.659,4536082,1587740699159,1587740701067,203.581,n,NYSE,True,True,0.0186,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.581,2,-1.659,1587740701067,-0.8083,-1.659,-0.8083,-0.8083,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.08,200,Z,203.11,5000,P,203.11,100,D,205.89,206.5,202.9, ,205.24,-2.13,4891893,1587741000449,1587741000449,203.11,n,NYSE,True,True,0.0181,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.11,1,-2.13,1587741000449,-1.0378,-2.13,-1.0378,-1.0378,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.21,200,T,203.22,1400,P,203.22,100,P,205.89,206.5,202.88, ,205.24,-2.02,5040899,1587741301985,1587741301985,203.22,n,NYSE,True,True,0.0179,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.22,1,-2.02,1587741301985,-0.9842,-2.02,-0.9842,-0.9842,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.31,200,P,203.33,200,Z,203.32,100,D,205.89,206.5,202.88, ,205.24,-1.92,5158290,1587741600092,1587741597843,203.32,n,NYSE,True,True,0.0177,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.32,1,-1.92,1587741597843,-0.9355,-1.92,-0.9355,-0.9355,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.31,200,P,203.33,200,Z,203.32,100,D,205.89,206.5,202.88, ,205.24,-1.92,5304499,1587741900130,1587741900022,203.32,n,NYSE,True,True,0.0175,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.32,1,-1.92,1587741900022,-0.9355,-1.92,-0.9355,-0.9355,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.15,200,P,203.16,200,P,203.16,100,D,205.89,206.5,202.88, ,205.24,-2.08,5452560,1587742200709,1587742200050,203.16,n,NYSE,True,True,0.0173,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.16,1,-2.08,1587742200050,-1.0134,-2.08,-1.0135,-1.0134,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.21,300,Z,203.25,100,N,203.25,100,J,205.89,206.5,202.82, ,205.24,-1.99,5664071,1587742501862,1587742501861,203.25,n,NYSE,True,True,0.017,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.25,1,-1.99,1587742501861,-0.9696,-1.99,-0.9696,-0.9696,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.22,200,Z,203.24,200,J,203.2201,300,D,205.89,206.5,202.82, ,205.24,-2.0199,5814253,1587742801521,1587742801326,203.2201,n,NYSE,True,True,0.0168,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.2201,3,-2.0199,1587742801326,-0.9842,-2.0199,-0.9842,-0.9842,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.05,200,T,203.08,100,T,203.08,100,J,205.89,206.5,202.82, ,205.24,-2.16,5912349,1587743102662,1587743102438,203.08,n,NYSE,True,True,0.0166,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.08,1,-2.16,1587743102438,-1.0524,-2.16,-1.0524,-1.0524,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.74,200,Z,203.79,200,Z,203.75,100,D,205.89,206.5,202.82, ,205.24,-1.49,6044904,1587743400669,1587743399953,203.75,n,NYSE,True,True,0.0165,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.75,1,-1.49,1587743399953,-0.726,-1.49,-0.726,-0.726,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.48,500,Z,203.51,200,Z,203.5,100,D,205.89,206.5,202.82, ,205.24,-1.74,6160776,1587743701469,1587743700774,203.5,n,NYSE,True,True,0.0163,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.5,1,-1.74,1587743700774,-0.8478,-1.74,-0.8478,-0.8478,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.48,500,T,203.5,200,T,203.49,100,D,205.89,206.5,202.82, ,205.24,-1.75,6260560,1587743999512,1587743997236,203.49,n,NYSE,True,True,0.0162,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.49,1,-1.75,1587743997236,-0.8527,-1.75,-0.8527,-0.8527,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.56,100,N,203.58,2500,P,203.57,100,P,205.89,206.5,202.82, ,205.24,-1.67,6378568,1587744301629,1587744301624,203.57,n,NYSE,True,True,0.0161,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.57,1,-1.67,1587744301624,-0.8137,-1.67,-0.8137,-0.8137,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.78,200,P,203.79,3900,P,203.78,100,T,205.89,206.5,202.82, ,205.24,-1.46,6521156,1587744602690,1587744602142,203.78,n,NYSE,True,True,0.0159,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.78,1,-1.46,1587744602142,-0.7114,-1.46,-0.7114,-0.7114,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.51,100,T,203.52,200,T,203.53,100,P,205.89,206.5,202.82, ,205.24,-1.71,6607138,1587744901152,1587744901134,203.52,n,NYSE,True,True,0.0158,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.53,1,-1.71,1587744901134,-0.8332,-1.72,-0.838,-0.8332,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.43,100,P,203.46,300,N,203.45,100,D,205.89,206.5,202.82, ,205.24,-1.79,6711743,1587745201364,1587745198833,203.45,n,NYSE,True,True,0.0157,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.45,1,-1.79,1587745198833,-0.8721,-1.79,-0.8722,-0.8721,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.3,200,Z,203.31,700,P,203.27,600,N,205.89,206.5,202.82, ,205.24,-1.97,6844818,1587745502610,1587745502608,203.3,n,NYSE,True,True,0.0156,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.27,6,-1.97,1587745502608,-0.9599,-1.94,-0.9452,-0.9599,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.72,100,T,203.74,500,N,203.73,100,D,205.89,206.5,202.82, ,205.24,-1.51,6945942,1587745801462,1587745801462,203.73,n,NYSE,True,True,0.0155,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.73,1,-1.51,1587745801462,-0.7357,-1.51,-0.7357,-0.7357,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.58,200,Z,203.62,100,T,203.605,100,V,205.89,206.5,202.82, ,205.24,-1.635,7052415,1587746102615,1587746102468,203.605,n,NYSE,True,True,0.0154,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.605,1,-1.635,1587746102468,-0.7966,-1.635,-0.7966,-0.7966,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.63,200,P,203.64,200,Z,203.63,100,T,205.89,206.5,202.82, ,205.24,-1.61,7161614,1587746402576,1587746402575,203.63,n,NYSE,True,True,0.0153,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.63,1,-1.61,1587746402575,-0.7844,-1.61,-0.7845,-0.7844,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.58,100,V,203.59,200,Z,203.58,100,T,205.89,206.5,202.82, ,205.24,-1.66,7280740,1587746702317,1587746702297,203.58,n,NYSE,True,True,0.0152,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.58,1,-1.66,1587746702297,-0.8088,-1.66,-0.8088,-0.8088,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.65,100,P,203.68,200,T,203.65,100,D,205.89,206.5,202.82, ,205.24,-1.59,7365835,1587747002364,1587747000114,203.65,n,NYSE,True,True,0.0151,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.65,1,-1.59,1587747000114,-0.7747,-1.59,-0.7747,-0.7747,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.5,1900,T,203.51,8300,P,203.51,100,N,205.89,206.5,202.82, ,205.24,-1.73,7458539,1587747302543,1587747302380,203.51,n,NYSE,True,True,0.015,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.51,1,-1.73,1587747302380,-0.8429,-1.73,-0.8429,-0.8429,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,204.01,200,Z,204.03,200,P,204.02,100,Z,205.89,206.5,202.82, ,205.24,-1.22,7591953,1587747602484,1587747602484,204.02,n,NYSE,True,True,0.0149,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,204.02,1,-1.22,1587747602484,-0.5944,-1.22,-0.5944,-0.5944,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,204.01,300,Z,204.06,5700,P,204.03,100,N,205.89,206.5,202.82, ,205.24,-1.21,7681406,1587747900921,1587747900809,204.03,n,NYSE,True,True,0.0148,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,204.03,1,-1.21,1587747900809,-0.5896,-1.21,-0.5896,-0.5896,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.95,200,Z,203.98,200,T,203.96,100,D,205.89,206.5,202.82, ,205.24,-1.28,7758878,1587748200243,1587748198389,203.96,n,NYSE,True,True,0.0148,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.96,1,-1.28,1587748198389,-0.6237,-1.28,-0.6237,-0.6237,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.68,200,N,203.72,100,J,203.73,1000,D,205.89,206.5,202.82, ,205.24,-1.51,7840879,1587748500042,1587748497082,203.72,n,NYSE,True,True,0.0147,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.73,10,-1.51,1587748497082,-0.7357,-1.52,-0.7406,-0.7357,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.59,300,T,203.62,200,Z,203.6055,200,D,205.89,206.5,202.82, ,205.24,-1.6345,7937861,1587748802499,1587748799014,203.6055,n,NYSE,True,True,0.0146,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.6055,2,-1.6345,1587748799014,-0.7964,-1.6345,-0.7964,-0.7964,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.43,1100,P,203.44,500,P,203.44,100,D,205.89,206.5,202.82, ,205.24,-1.8,8025896,1587749100440,1587749100272,203.44,n,NYSE,True,True,0.0145,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.44,1,-1.8,1587749100272,-0.877,-1.8,-0.877,-0.877,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.29,200,Z,203.31,200,Z,203.29,400,D,205.89,206.5,202.82, ,205.24,-1.95,8149973,1587749401091,1587749401103,203.29,n,NYSE,True,True,0.0144,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.29,4,-1.95,1587749401103,-0.9501,-1.95,-0.9501,-0.9501,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.15,100,Z,203.18,1000,P,203.1601,100,D,205.89,206.5,202.82, ,205.24,-2.0799,8242470,1587749702345,1587749700155,203.1601,n,NYSE,True,True,0.0143,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.1601,1,-2.0799,1587749700155,-1.0134,-2.0799,-1.0134,-1.0134,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.09,1300,T,203.1,5100,P,203.095,100,D,205.89,206.5,202.82, ,205.24,-2.145,8385482,1587750000844,1587750001522,203.095,n,NYSE,True,True,0.0142,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.095,1,-2.145,1587750001522,-1.0451,-2.145,-1.0451,-1.0451,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.07,100,T,203.08,100,T,203.08,200,T,205.89,206.5,202.82, ,205.24,-2.16,8570407,1587750302414,1587750301694,203.08,n,NYSE,True,True,0.0141,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.08,2,-2.16,1587750301694,-1.0524,-2.16,-1.0524,-1.0524,True
EQUITY,EQUITY,01609W102,ADR,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight,203.28,100,N,203.31,200,Z,203.28,100,D,205.89,206.5,202.82, ,205.24,-1.96,8684062,1587750602552,1587750602492,203.28,n,NYSE,True,True,0.014,2,231.14,147.95,0.0,22.49,0.0,0.0,,Normal,203.28,1,-1.96,1587750602492,-0.955,-1.96,-0.955,-0.955,True
