,index,beta,bookValuePerShare,currentRatio,divGrowthRate3Year,dividendAmount,dividendDate,dividendPayAmount,dividendPayDate,dividendYield,epsChange,epsChangePercentTTM,epsChangeYear,epsTTM,grossMarginMRQ,grossMarginTTM,high52,interestCoverage,low52,ltDebtToEquity,marketCap,marketCapFloat,netProfitMarginMRQ,netProfitMarginTTM,operatingMarginMRQ,operatingMarginTTM,pbRatio,pcfRatio,peRatio,pegRatio,prRatio,quickRatio,returnOnAssets,returnOnEquity,returnOnInvestment,revChangeIn,revChangeTTM,revChangeYear,sharesOutstanding,shortIntDayToCover,shortIntToFloat,symbol,totalDebtToCapital,totalDebtToEquity,vol10DayAvg,vol1DayAvg,vol3MonthAvg,Last,Change %,Change,Rating,Volume,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
57,ABNB,0.0,0.0,1.6451,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,70.69046,52.49046,174.97,7.94831,121.5,97.63284,83646.51,101.5844,16.33934,0.0,31.19476,0.0,0.0,0.0,0.0,0.0,23.07025,0.0,0.0,0.0,0.0,300.9663,0.0,0.0,103682548.0,0.0,0.0,ABNB,49.78264,99.13433,7740242.0,7740240.0,0.0,148.3,6.5756378,9.15,Buy,5974246.0,82550600000.0,,-1.7704,,Technology Services
58,ABP,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.70406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18751520.0,0.0,0.0,ABP,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
59,ABR,1.85803,0.58975,0.0,0.0,1.28,2020-11-13 00:00:00.000,0.32,2020-11-30 00:00:00.000,9.26,0.0,0.0,73.93269,0.75088,76.11564,67.37422,15.32,0.0,3.54,428.5484,1705.32,118.9688,61.60271,23.5583,53.59356,16.78345,1.4518,13.30307,18.40507,0.0,3.13701,0.0,2.11945,10.02116,2.17424,5.89449,0.24951,0.0,123395089.0,0.0,0.0,ABR,79.44001,428.5484,1241206.0,1241210.0,29410060.0,13.96,1.0130245999999998,0.14,Buy,756303.0,1705320000.0,15.08568934,0.9333,532.0,Finance
60,ABR-A,1.85803,0.58975,0.0,0.0,2.0625,2020-11-12 00:00:00.000,0.515625,2020-11-30 00:00:00.000,8.11,0.0,0.0,73.93269,0.75088,76.11564,67.37422,26.71,0.0,7.6,428.5484,1705.32,118.9688,61.60271,23.5583,53.59356,16.78345,1.4518,13.30307,18.40507,0.0,3.13701,0.0,2.11945,10.02116,2.17424,5.89449,0.24951,0.0,1551500.0,0.0,0.0,ABRpA,79.44001,428.5484,4229.0,1241210.0,29410060.0,,,,,,,,,,
61,ABR-B,1.85803,0.58975,0.0,0.0,1.9375,2020-11-12 00:00:00.000,0.484375,2020-11-30 00:00:00.000,7.64,0.0,0.0,73.93269,0.75088,76.11564,67.37422,26.34,0.0,6.01,428.5484,1705.32,118.9688,61.60271,23.5583,53.59356,16.78345,1.4518,13.30307,18.40507,0.0,3.13701,0.0,2.11945,10.02116,2.17424,5.89449,0.24951,0.0,1260000.0,0.0,0.0,ABRpB,79.44001,428.5484,1558.0,1241210.0,29410060.0,,,,,,,,,,
62,ABR-C,1.85803,0.58975,0.0,0.0,2.125,2020-11-12 00:00:00.000,0.53125,2020-11-30 00:00:00.000,8.24,0.0,0.0,73.93269,0.75088,76.11564,67.37422,28.0,0.0,10.0,428.5484,1705.32,118.9688,61.60271,23.5583,53.59356,16.78345,1.4518,13.30307,18.40507,0.0,3.13701,0.0,2.11945,10.02116,2.17424,5.89449,0.24951,0.0,900000.0,0.0,0.0,ABRpC,79.44001,428.5484,7067.0,1241210.0,29410060.0,,,,,,,,,,
63,ABST,0.0,0.0,0.0,0.0,0.251396,2020-11-12 00:00:00.000,0.062849,2020-11-30 00:00:00.000,2.13,0.0,0.0,0.0,0.0,0.0,0.0,12.35,0.0,9.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49002372.0,0.0,0.0,ABST,0.0,0.0,66283.0,0.0,0.0,12.06,2.29007634,0.27,Strong Buy,84694.0,590968944.0,53.78583504,0.23275313,499.0,Technology Services
64,ABT,0.75559,4.42139,1.69543,0.0,1.8,2021-01-14 00:00:00.000,0.45,2021-02-16 00:00:00.000,1.65,0.0,1.61909,28.06698,1.87975,55.23551,56.79836,115.14,11.7,61.61,58.46237,193382.4,1760.081,13.91619,10.40936,17.45171,13.53465,6.16142,29.42967,58.04495,35.850354,6.00175,1.19314,4.87564,10.61342,5.76175,20.81059,2.76192,0.0,1772361581.0,0.0,0.0,ABT,37.00905,59.1442,3970153.0,3970150.0,98151140.0,110.46,1.23728348,1.35,Strong Buy,4323126.0,195774885600.0,57.84646379,1.9016,107000.0,Health Technology
65,ABTX,1.11071,14.43635,0.0,0.0,0.4,2020-11-27 00:00:00.000,0.1,2020-12-15 00:00:00.000,1.18,0.0,0.0,38.95652,2.10888,0.0,0.0,38.95,0.0,20.88,35.01785,694.3975,18.79661,30.07868,21.59044,0.0,26.61907,0.92198,13.5405,16.10333,0.0,3.44027,0.0,0.80156,5.97234,0.0,0.59386,2.50971,0.0,20447510.0,0.0,0.0,ABTX,0.0,35.01785,90568.0,90570.0,1235670.0,34.35,1.14840989,0.39,Buy,95303.0,702371625.0,16.10470906,2.1259,588.0,Finance
66,ABUS,3.06393,0.0,15.93612,0.0,0.0, ,0.0, ,0.0,0.0,55.91493,81.7356,0.0,0.0,0.0,9.02,0.0,0.88,0.0,309.0697,60.89664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.28794,0.0,0.0,0.0,0.0,0.59445,1.23538,0.0,84909258.0,0.0,0.0,ABUS,0.0,0.0,3670100.0,3670100.0,63277630.0,3.55,-2.47252747,-0.09,Sell,1388680.0,301428015.0,,-1.2282,80.0,Health Technology
67,ABW-B,0.0,0.0,0.0,0.0,2.0,2014-11-26 00:00:00.000,0.0, ,7.28,0.0,0.0,0.0,0.0,0.0,0.0,28.37,0.0,27.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABWpB,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
68,ABX,0.0,0.0,2.64881,0.0,0.28,2018-12-27 00:00:00.000,0.03,2018-12-27 00:00:00.000,2.07,0.0,0.0,0.0,0.0,28.4159,33.20999,14.18,2.5906,9.53,63.9497,0.0,1148.091,0.0,0.0,0.0,3.50205,0.0,0.0,0.0,0.0,0.0,1.4235,0.0,0.0,0.0,7.3014,0.0,0.0,15694431.0,0.0,0.0,ABX,34.9644,64.49983,0.0,0.0,0.0,,,,,,,,,,
69,AC,1.28219,11.97256,0.57912,0.0,0.2,2020-11-30 00:00:00.000,0.1,2020-12-15 00:00:00.000,0.57,0.0,0.0,0.0,0.0,19.7175,18.098,65.46,7.7608,24.33,131.018,779.7879,37.071,354.2931,3.52425,9.60532,8.04428,0.91628,2.14512,0.0,0.0,32.97479,0.0,2.10367,6.80088,2.43643,194.697,40.55275,0.0,3342228.0,0.0,0.0,AC,56.9407,132.2379,9261.0,9260.0,182730.0,34.45,-1.45881007,-0.51,Strong Sell,10613.0,768412349.0,,-0.9482,39.0,Finance
70,AC.WD,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.23,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AC/WD,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
71,ACA,0.0,0.0,2.3722,0.0,0.2,2021-01-14 00:00:00.000,0.05,2021-01-29 00:00:00.000,0.37,0.0,0.0,0.0,2.3989,20.34694,19.54148,57.26,22.15789,28.14,13.30782,2601.128,47.97575,6.36735,6.09274,8.59184,8.60366,1.38334,11.67997,22.46446,0.0,1.35222,1.44363,4.83,6.3775,5.4297,0.0,15.57318,0.0,48267365.0,0.0,0.0,ACA,11.91836,13.53104,300013.0,300010.0,5252990.0,54.48,1.09482279,0.59,Buy,327774.0,2629607952.0,22.4392072,2.4266,6275.0,Producer Manufacturing
72,ACAC,0.0,0.0,1.03148,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.28,0.0,9.9611,0.0,275.7891,0.0,0.0,0.0,0.0,0.0,33388.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21525000.0,0.0,0.0,ACAC,96.89415,3119.734,41529.0,41530.0,0.0,,,,,,,,,,
73,ACACU,0.0,0.0,1.03148,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.98,0.0,9.88,0.0,315.0675,24.76875,0.0,0.0,0.0,0.0,34039.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21525000.0,0.0,0.0,ACACU,96.89415,3119.734,68955.0,50540.0,0.0,,,,,,,,,,
74,ACACW,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.368,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACACW,0.0,0.0,18527.0,0.0,0.0,,,,,,,,,,
75,ACAD,1.24189,7.79628,7.94954,0.0,0.0, ,0.0, ,0.0,0.0,2.50081,0.0,0.0,96.01831,95.08846,58.72,0.0,30.02,0.0,8395.633,158.3742,0.0,0.0,0.0,0.0,12.81113,0.0,0.0,0.0,20.03377,7.86268,0.0,0.0,0.0,9.51291,39.54202,0.0,158978087.0,0.0,0.0,ACAD,0.0,0.0,858685.0,858680.0,20053590.0,52.03,-1.47699299,-0.78,Sell,902529.0,8271625340.0,,-1.7144,503.0,Health Technology
76,ACAM,0.0,0.0,7.3578,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.02175,0.0,0.0,11.74,0.0,9.5,0.0,429.7123,30.55732,0.0,0.0,0.0,0.0,1.42886,0.0,517.2414,0.0,0.0,0.0,0.26384,0.27334,0.26394,0.0,0.0,0.0,30557322.0,0.0,0.0,ACAM,0.0,0.0,3061634.0,3061630.0,19320210.0,11.24,-0.08888889,-0.01,Buy,3030136.0,429326749.0,523.25581395,0.0215,4.0,Finance
77,ACAMU,0.0,0.0,2.33259,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.08076,0.0,0.0,13.52,0.0,9.66,0.0,396.0993,30.55732,0.0,0.0,0.0,0.0,1.317,0.0,0.0,0.0,0.0,0.0,1.00285,1.03979,1.00391,0.0,0.0,0.0,30557322.0,0.0,0.0,ACAMU,0.0,0.0,16763.0,88980.0,2474840.0,12.23,4.08510638,0.48,Buy,1149.0,448807000.0,,,,Finance
78,ACAMW,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACAMW,0.0,0.0,312594.0,0.0,0.0,,,,,,,,,,
79,ACB,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.84,0.0,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183656048.0,0.0,0.0,ACB,0.0,0.0,13935321.0,0.0,0.0,9.7,1.8907563000000003,0.18,Buy,23970657.0,1781463200.0,,-24.78667415,2731.0,Process Industries
80,ACBI,0.88216,7.46038,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,20.69517,0.9071,0.0,0.0,20.21,0.0,8.89,21.69029,325.8203,19.69266,35.57923,20.80364,0.0,25.53245,0.97693,13.39666,17.28586,0.0,3.43533,0.0,0.7398,5.89848,0.0,1.83216,9.06124,0.0,20779353.0,0.0,0.0,ACBI,0.0,21.69029,80004.0,80000.0,1809550.0,15.87,1.21173469,0.19,Buy,74472.0,329769078.0,17.2896681,0.9112,204.0,Finance
81,ACC,0.93413,0.0,0.0,0.0,1.88,2020-11-13 00:00:00.000,0.47,2020-11-27 00:00:00.000,4.58,0.0,0.0,0.0,0.50802,41.56507,51.79957,49.015,0.27868,20.13,113.8905,5651.174,136.6939,0.0,7.95368,4.06316,20.94652,1.78996,16.64126,80.82359,0.0,6.32504,0.0,0.93194,2.17815,1.02605,9.23108,0.0,0.0,137632091.0,0.0,0.0,ACC,52.74971,113.8905,685913.0,685910.0,20390230.0,41.1,0.09741841,0.04,Sell,882542.0,5651170000.0,80.82677165,0.5139,3096.0,Finance
82,ACCD,0.0,0.0,3.5227,0.0,0.0, ,0.0, ,0.0,0.0,0.97193,0.0,0.0,42.72317,43.58985,65.25,0.0,28.68,0.0,2280.552,39.43887,0.0,0.0,0.0,0.0,10.63077,0.0,0.0,0.0,15.53774,0.0,0.0,0.0,0.0,2.49067,28.14301,0.0,55039164.0,0.0,0.0,ACCD,0.0,0.0,576071.0,576070.0,8115740.0,42.54,2.62967431,1.09,Sell,546540.0,2341367568.0,,-1.1683,1250.0,Technology Services
83,ACCO,2.26974,5.6826,1.62662,0.0,0.26,2020-11-23 00:00:00.000,0.065,2020-12-18 00:00:00.000,3.14,0.0,0.0,0.0,0.77794,28.61968,30.89755,11.3799,4.83333,3.51,120.8356,781.4888,91.78249,4.23328,4.36941,7.72349,7.98268,1.07762,5.38215,10.63064,0.0,0.45108,0.98767,2.79444,10.14677,3.38702,21.04116,0.0,0.0,94496837.0,0.0,0.0,ACCO,55.70757,125.7722,698963.0,698960.0,12640880.0,8.53,3.14389359,0.26,Buy,455015.0,806057704.0,10.63118653,0.7888,7000.0,Producer Manufacturing
84,ACEL,1.26846,0.0,3.56258,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,100.0,35.85205,15.11,0.0,5.22,585.4746,906.6888,50.76985,0.0,0.0,0.0,0.0,12.22429,23.1837,0.0,0.0,1.71076,0.0,0.0,0.0,0.0,0.0,162.7729,0.0,93280747.0,0.0,0.0,ACEL,85.98533,613.5381,529238.0,529240.0,7932920.0,9.87,1.54320988,0.15,Strong Sell,361281.0,920681496.0,,-0.1956,730.0,Consumer Services
85,ACER,1.57477,0.0,1.56008,0.0,0.0, ,0.0, ,0.0,0.0,36.19313,1.02653,0.0,0.0,0.0,7.25,0.0,1.08,0.0,31.20391,9.18756,0.0,0.0,0.0,0.0,2.88078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12285005.0,0.0,0.0,ACER,0.0,0.0,327462.0,327460.0,2515690.0,2.56,0.78740157,0.02,Sell,183810.0,31449600.0,,-2.0725,17.0,Health Technology
86,ACES,0.0,0.0,0.0,0.0,0.44645,2020-12-22 00:00:00.000,0.08064,2020-12-30 00:00:00.000,0.56,0.0,0.0,0.0,0.0,0.0,0.0,83.73,0.0,23.1545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9800002.0,0.0,0.0,ACES,0.0,0.0,148730.0,0.0,0.0,,,,,,,,,,
87,ACET,0.0,0.0,3.56255,0.0,0.0, ,0.0, ,0.0,0.0,0.0,58.72179,0.0,0.0,0.0,21.6935,0.0,6.0182,0.0,263.4241,16.73885,0.0,0.0,0.0,0.0,2.24829,0.0,0.0,0.0,21.08574,0.0,0.0,0.0,0.0,0.0,1382.649,0.0,19629219.0,0.0,0.0,ACET,0.0,0.0,84985.0,84980.0,1211830.0,13.55,0.96870343,0.13,Sell,31041.0,265975660.0,,-10.8134,18.0,Health Technology
88,ACEV,0.0,0.0,9.56496,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,9.6,0.0,294.4,23.0,0.0,0.0,0.0,0.0,1.31857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23000000.0,0.0,0.0,ACEV,0.0,0.0,161392.0,161390.0,1484750.0,,,,,,,,,,
89,ACEVU,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,ACEVU,0.0,0.0,21356.0,0.0,0.0,,,,,,,,,,
90,ACEVW,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACEVW,0.0,0.0,71002.0,0.0,0.0,,,,,,,,,,
91,ACGL,0.81122,12.05734,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,7.9997,2.79149,0.0,0.0,48.32,0.0,20.93,24.66671,14170.33,394.1449,22.35063,15.12044,21.58226,17.94837,1.21402,11.71801,12.50228,0.0,1.81706,0.0,3.01235,10.40131,0.0,0.0,20.88349,0.0,406026570.0,0.0,0.0,ACGL,18.79828,24.66671,1888315.0,1888320.0,43131630.0,35.04,0.40114613,0.14,Buy,1814503.0,14227186080.0,12.50313474,2.8462,4300.0,Finance
92,ACGLO,0.0,0.0,0.0,0.0,1.36,2020-12-14 00:00:00.000,0.0,2020-12-14 00:00:00.000,5.14,0.0,0.0,0.0,0.0,0.0,0.0,27.06,0.0,15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13200000.0,0.0,0.0,ACGLO,0.0,0.0,14269.0,0.0,0.0,,,,,,,,,,
93,ACGLP,0.0,0.0,0.0,0.0,1.31,2020-12-14 00:00:00.000,0.0,2020-12-14 00:00:00.000,5.06,0.0,0.0,0.0,0.0,0.0,0.0,26.2271,0.0,16.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000000.0,0.0,0.0,ACGLP,0.0,0.0,25264.0,0.0,0.0,,,,,,,,,,
94,ACH,1.71042,7.19102,0.74487,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,5.8206,5.75291,9.9501,1.35392,4.6,109.933,9062.155,429.492,0.27327,0.30568,2.86415,2.80657,0.55927,6.52797,0.0,0.0,0.32661,0.47159,0.26673,0.0,0.46933,0.0,0.0,0.0,3943965968.0,0.0,0.0,ACH,58.78634,185.2569,90078.0,90080.0,1607500.0,9.26,2.32044199,0.21,Buy,45855.0,1427720000.0,86.43744031,0.1047,65507.0,Non-Energy Minerals
95,ACHC,1.52209,13.93297,1.25788,0.0,0.0, ,0.0, ,0.0,0.0,149.0457,0.0,1.13201,0.0,0.0,50.99,3.43759,11.09,118.2345,4493.168,87.25272,4.50748,3.27424,12.04242,9.12203,1.70298,16.59018,44.60208,0.299251,1.42792,1.24941,1.48958,3.98963,1.62419,11.06115,2.47104,0.0,88991252.0,0.0,0.0,ACHC,54.34818,121.5406,641987.0,641990.0,12008910.0,50.5,0.0198059,0.01,Buy,638362.0,4494055600.0,44.6024735,1.1413,42800.0,Health Services
96,ACHV,1.53808,0.0,13.02056,0.0,0.0, ,0.0, ,0.0,0.0,81.59933,87.38177,0.0,0.0,0.0,18.26,0.0,4.514,0.0,45.55467,5.73858,0.0,0.0,0.0,0.0,1.11274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617664.0,0.0,0.0,ACHV,0.0,0.0,152545.0,152550.0,4262080.0,8.07,2.15189873,0.17,Sell,108713.0,29194516.0,,-10.8797,14.0,Health Technology
97,ACI,0.0,1.11947,1.12648,0.0,0.4,2020-10-23 00:00:00.000,0.0,2020-10-23 00:00:00.000,2.28,0.0,27.44521,0.0,2.14684,29.03297,29.03708,17.82,4.2776,12.91,272.8416,8091.816,221.055,1.80548,1.45968,3.25494,2.89834,3.16818,3.11727,7.97451,0.290561,0.11891,0.49222,3.8825,51.6389,5.13191,0.0,11.97441,0.0,472652815.0,0.0,0.0,ACI,73.92683,283.536,2479970.0,2479970.0,57262870.0,17.05,-0.4088785,-0.07,Buy,1869152.0,8058733650.0,9.79236973,1.8019999999999998,,Retail Trade
98,ACIA,0.76379,67.95634,4.55942,0.0,0.0, ,0.0, ,0.0,0.0,140.7609,58.71137,1.59533,50.43356,48.37473,73.5,0.0,60.62,0.0,3087.047,38.8188,15.32855,12.5547,15.74506,10.62759,4.66511,38.47939,45.91527,0.326193,5.63361,4.30741,8.95752,11.32422,10.77628,17.18818,23.66092,0.0,42143990.0,0.0,0.0,ACIA,0.0,0.0,707391.0,707390.0,13165590.0,72.66,-0.80546075,-0.59,Buy,1010648.0,3062183040.0,45.88161604,1.6469,429.0,Electronic Technology
99,ACIC,0.0,0.0,0.40252,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.82,0.0,9.73,0.0,504.5,33.75,0.0,0.0,0.0,0.0,28958.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0,0.0,0.0,ACIC,93.04345,1337.494,120009.0,120010.0,0.0,,,,,,,,,,
100,ACIC+,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACIC/WS,0.0,0.0,56911.0,0.0,0.0,,,,,,,,,,
101,ACIC.U,0.0,0.0,0.40252,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.04,0.0,9.93,0.0,498.5,33.75,0.0,0.0,0.0,0.0,30049.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0,0.0,0.0,ACIC/U,93.04345,1337.494,143038.0,226000.0,0.0,,,,,,,,,,
102,ACICU,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACICU,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
103,ACIO,0.0,0.0,0.0,0.0,0.283158,2020-12-29 00:00:00.000,0.067789,2020-12-31 00:00:00.000,1.03,0.0,0.0,0.0,0.0,0.0,0.0,28.14,0.0,21.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6450000.0,0.0,0.0,ACIO,0.0,0.0,28639.0,0.0,0.0,,,,,,,,,,
104,ACIU,0.80971,54.1882,18.09699,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,4.07,0.63925,381.6636,37.91178,0.0,0.0,0.0,0.0,1.44448,0.0,0.0,0.0,21.18938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71859431.0,0.0,0.0,ACIU,0.95208,0.96123,423404.0,423400.0,6382760.0,5.5,3.38345865,0.18,Buy,94635.0,395224500.0,,-0.8982,132.0,Health Technology
105,ACIW,1.21184,14.14478,1.47468,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.51079,49.79818,50.66807,39.99,4.19904,20.03,109.9279,4422.927,114.1774,5.02275,4.66647,10.31458,11.0886,3.93801,22.11132,74.15964,0.0,3.38352,0.0,1.8847,5.59176,2.36979,5.32593,10.93706,0.0,116761531.0,0.0,0.0,ACIW,53.04656,112.977,631969.0,631970.0,21359120.0,38.0,0.31678986,0.12,Buy,834748.0,4436956000.0,74.15818324,0.5264,4018.0,Technology Services
106,ACKIU,0.0,0.0,0.99095,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47,0.0,10.08,0.0,146.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13800000.0,0.0,0.0,ACKIU,100.915,0.0,433095.0,433100.0,0.0,10.34,0.68159688,0.07,Strong Buy,283279.0,147262000.0,,,,Finance
107,ACLL,0.0,0.0,2.42227,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,80.38268,80.74062,0.0,0.0,0.0,57.64848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61574,0.0,0.0,0.0,0.0,0.0,0.0,22675510.0,0.0,0.0,ACLL,43.4901,76.96015,0.0,0.0,0.0,,,,,,,,,,
108,ACLS,1.46559,16.59481,6.28062,0.0,0.0, ,0.0, ,0.0,0.0,185.1471,1393.564,1.32371,43.62212,41.28051,31.5,11.66555,12.99,10.33141,957.9858,32.84722,9.76858,9.78517,12.57371,12.42773,2.07927,17.52531,21.60594,0.116696,2.0822,3.97951,8.03116,10.36718,9.1067,0.0,34.95445,0.0,33496006.0,0.0,0.0,ACLS,9.48953,10.48445,306683.0,306680.0,5510170.0,29.41,2.83216783,0.81,Buy,266840.0,985117360.0,21.606104100000003,1.3642,960.0,Electronic Technology
109,ACM,1.60557,0.0,1.23642,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,1.06085,5.32,5.35922,53.205,4.57157,21.76,61.99241,7375.365,149.2366,0.10942,1.41126,1.83062,2.88113,2.33333,17.38546,46.11397,0.0,0.55705,0.0,1.35645,4.88182,2.54774,11.89057,0.0,0.0,150763791.0,0.0,0.0,ACM,37.65847,62.62638,1181574.0,1181570.0,30351760.0,50.21,2.6369583,1.29,Buy,940623.0,7569860440.0,,-1.1657,54000.0,Industrial Services
110,ACMR,0.0,0.0,2.6154,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.66958,42.67492,45.97037,113.87,0.0,15.95,0.0,1653.156,11.68253,21.02171,12.29454,15.7474,14.67458,13.01934,93.63138,133.7107,0.0,12.18512,1.94869,6.99613,13.00581,14.27129,22.06459,30.74862,0.0,16662218.0,0.0,0.0,ACMR,12.93205,22.31492,367053.0,367050.0,5791990.0,89.98,0.50262482,0.45,Buy,317001.0,1661463244.0,133.56705953,0.7821,361.0,Producer Manufacturing
111,ACN,1.11701,23.20333,1.453,0.0,3.52,2021-01-13 00:00:00.000,0.88,2021-02-12 00:00:00.000,1.37,0.0,8.86338,10.97314,8.15857,33.14262,31.80552,271.1752,0.0,137.152,0.33441,169554.7,660.0824,12.94026,11.92079,16.07413,14.83794,9.08236,27.77499,31.43443,3.546551,3.7906,0.0,14.92798,31.75427,22.95062,8.5546,1.7327,0.0,661135130.0,0.0,0.0,ACN,0.37202,0.38425,1916116.0,1916120.0,38622590.0,257.92,0.56928956,1.46,Buy,1809333.0,170519939200.0,31.57480024,8.2583,506000.0,Technology Services
