,AAPL,MSFT,AMZN,GOOG,GOOGL,TSLA,FB,BRK.B,JPM,V,JNJ,WMT,NVDA,PYPL,DIS,MA,PG,UNH,HD,BAC,INTC,NFLX,CMCSA,VZ,ADBE,CRM,NKE,XOM,ABT,KO,T,AVGO,CSCO,LLY,PFE,TMO,MRK,ABBV,CVX,PEP,ORCL,ACN,QCOM,DHR,TXN,MCD,COST,WFC,NEE,MDT,TMUS,HON,UNP,UPS,MS,C,BMY,AMGN,PM,LIN,LOW,BA,SBUX,CHTR,SCHW,CAT,RTX,NOW,AMAT,GS,BLK,INTU,AMD,AXP,IBM,GE,DE,EL,MMM,MU,AMT,TGT,LMT,BKNG,CVS,SYK,ISRG,LRCX,SPGI,MO,FIS,TJX,GILD,ATVI,PLD,TFC,MDLZ,ZTS,GM,USB,FISV,CB,CI,ADP,ANTM,PNC,BDX,CCI,ILMN,CSX,CME,FDX,ADSK,COP,CL,SHW,DUK,NSC,ITW,ICE,SO,EQIX,ADI,HCA,MMC,ECL,APD,GPN,D,TWTR,COF,FCX,BSX,VRTX,MCO,EW,AON,EMR,PGR,KLAC,ETN,MET,REGN,NOC,DG,HUM,MNST,ALGN,WM,GD
2020-07-31 00:00:00+00:00,106.26,205.01,3164.68,1482.96,1487.95,286.152,253.67,195.78,96.64,190.4,145.76,129.4,424.59,196.07,116.94,308.53,131.12,302.78,265.49,24.88,47.73,488.88,42.8,57.48,444.32,194.85,97.61,42.08,100.64,47.24,29.58,316.75,47.1,150.29,36.47703904,413.95,80.24,94.91,83.94,137.66,55.45,224.78,105.61,203.8,127.55,194.28,315.53,24.26,70.175,96.48,107.38,149.37,173.35,142.76,48.88,50.01,58.66,244.67,76.81,245.11,148.91,158.0,76.53,580.0,33.15,132.88,56.68,439.2,64.33,197.96,575.01,306.37,77.43,93.32,122.94,6.07,176.31,197.54,150.47,50.055,261.39,125.88,378.97,1662.13,62.94,193.3,685.44,377.16,350.25,41.15,146.31,51.99,69.53,82.63,105.42,37.46,55.49,151.68,24.89,36.84,99.79,127.24,172.69,132.91,273.8,106.67,281.34,166.7,382.16,71.34,163.68,168.4,236.43,37.39,77.2,647.92,84.74,192.21,184.99,96.78,54.61,785.48,114.85,126.64,116.6,187.08,286.63,178.02,81.03,36.4,63.8,12.92,38.57,272.0,281.3,78.41,205.22,62.01,90.34,199.83,93.13,37.85,632.07,325.01,190.4,392.45,78.48,293.82,109.6,146.74
2020-08-03 00:00:00+00:00,108.9375,216.54,3111.89,1474.45,1482.76,297.0,251.96,199.26,96.1,190.69,147.35,129.3,440.41,197.07,116.35,312.59,131.29,303.61,266.18,24.99,48.3,498.62,42.88,57.24,447.97,203.19,98.33,42.25,100.68,46.3,29.62,321.23,47.16,152.84,36.353805799999996,419.09,82.54,95.94,84.81,136.7,55.98,227.18,109.59,206.83,129.32,194.4,319.32,24.29,69.3975,97.33,106.88,148.53,172.06,142.18,49.46,50.39,59.1,247.36,76.53,244.31,150.27,162.27,75.5,589.7,33.34,131.78,57.51,439.96,65.01,199.39,579.95,311.7,77.67,93.54,124.31,6.11,177.62,198.17,150.41,50.39,256.58,127.84,377.1,1650.24,63.86,191.6,688.94,381.41,350.68,41.01,148.93,51.89,71.73,84.79,104.98,37.77,55.49,154.51,25.64,36.8,100.54,126.45,173.0,134.46,270.75,105.93,283.68,164.1,397.86,70.35,160.5,169.22,239.48,36.71,76.57,641.14,83.81,190.47,185.92,96.28,54.01,779.12,116.57,125.87,115.82,184.41,278.41,179.04,80.33,36.39,63.49,13.1,38.0,279.52,280.63,78.02,200.23,62.77,89.89,207.65,94.87,37.3,645.18,323.59,192.89,394.55,77.84,287.36,108.98,147.72
2020-08-04 00:00:00+00:00,109.665,213.29,3138.83,1464.97,1473.3,297.4,249.83,200.24,95.55,192.29,147.22,131.64,449.11,197.33,117.29,314.39,133.79,304.5,267.87,25.01,49.13,509.64,43.21,57.91,446.92,201.41,97.33,43.47,99.93,46.69,30.01,328.39,47.67,154.85,36.39172372,415.72,81.67,94.29,86.49,137.47,56.0,227.15,110.95,206.07,132.23,199.36,329.79,24.22,71.2625,96.29,108.39,147.33,173.68,144.72,49.26,50.14,59.47,243.59,77.1,243.85,149.67,165.07,75.13,600.01,33.95,131.52,57.51,438.15,64.85,201.64,571.04,310.64,85.04,93.19,125.84,6.14,178.11,199.42,151.21,51.3,260.17,130.45,377.99,1675.13,64.98,189.3,683.5,384.96,345.77,41.6,147.2,53.28,70.88,86.45,105.59,37.18,55.58,155.64,25.8,36.23,99.65,124.76,173.5,136.74,270.89,105.29,282.86,165.88,393.68,70.76,160.63,170.66,239.9,37.64,76.77,650.91,84.69,192.39,185.09,95.78,54.44,793.43,117.18,128.39,117.39,189.31,279.58,174.23,80.88,36.35,63.24,12.95,37.15,275.71,276.0,76.6,199.64,61.93,90.25,204.9,94.65,36.9,648.43,325.01,195.43,391.18,78.01,288.27,108.82,147.24
2020-08-05 00:00:00+00:00,110.0625,212.94,3205.03,1473.61,1479.09,297.004,249.12,203.62,97.21,196.1,148.4,129.81,451.47,202.91,127.61,328.0,133.44,312.47,267.48,25.39,48.92,502.11,42.29,57.54,449.51,202.64,100.94,43.85,102.14,47.22,29.85,329.54,47.33,154.34,36.4486006,419.9,81.64,93.25,87.2,136.25,55.5,228.7,111.39,205.54,132.7,199.26,329.97,24.4,70.945,97.02,107.9,150.82,177.47,145.08,49.77,51.04,59.69,241.47,76.96,248.27,150.26,174.28,75.78,598.26,34.2,134.97,60.03,435.74,64.87,204.52,582.15,310.95,85.31,95.39,125.45,6.4,182.82,201.24,155.35,51.05,255.29,129.37,383.5,1724.77,64.4,187.96,692.89,383.47,347.39,41.66,146.5,53.54,69.0,84.32,104.9,37.66,55.15,157.72,26.33,36.86,98.0,125.67,174.87,134.77,275.65,106.56,283.43,164.52,400.74,71.43,160.67,171.7,243.2,38.02,76.18,650.73,83.51,193.06,188.53,96.16,53.4,794.04,116.17,130.41,118.43,191.94,284.62,174.34,79.71,36.79,64.67,13.97,37.73,273.23,277.62,78.12,198.53,64.69,90.62,203.99,96.34,38.28,624.52,329.71,195.28,403.91,83.1,298.51,109.18,149.19
2020-08-06 00:00:00+00:00,113.9025,216.35,3225.0,1500.1,1504.95,297.916,265.28,205.02,97.24,198.77,147.55,129.35,453.42,204.09,130.82,330.14,132.71,314.06,269.37,25.47,48.57,509.08,42.87,57.83,464.11,207.79,100.45,43.64,101.75,47.48,29.84,329.16,47.77,152.88,36.27796996,415.73,81.05,92.57,87.47,135.86,55.28,230.89,111.06,205.69,133.74,203.18,333.31,24.24,70.7025,96.73,108.1,152.58,179.61,145.47,49.45,50.89,61.33,241.55,77.12,246.66,151.19,172.2,75.66,602.14,33.14,134.39,59.87,430.33,63.61,204.25,582.23,312.23,86.71,95.92,126.12,6.33,181.26,199.24,156.0,48.7,255.51,129.01,379.74,1751.79,64.12,188.59,691.25,377.81,352.57,41.55,147.0,53.41,68.81,86.84,104.88,37.55,55.49,161.33,26.62,36.79,102.38,126.56,173.07,136.52,271.48,107.03,259.61,163.87,399.33,72.27,161.47,172.24,243.57,38.05,75.86,654.57,84.21,195.77,187.95,97.46,53.89,792.06,116.74,132.32,118.77,194.2,282.99,176.5,79.63,37.69,63.55,14.56,37.89,273.34,279.32,77.41,195.61,65.12,89.61,203.59,96.51,36.98,621.21,326.34,192.55,407.63,83.51,301.8,110.37,149.14
2020-08-07 00:00:00+00:00,111.1125,212.48,3167.46,1494.49,1498.37,290.54200000000003,268.44,209.48,99.38,196.36,148.6,129.97,447.98,198.63,129.93,328.02,133.55,317.03,271.64,26.11,48.03,494.73,42.81,58.53,449.57,201.05,101.86,43.44,101.23,47.8,30.02,325.93,47.43,152.93,36.4486006,414.33,81.02,92.92,86.8,136.74,55.23,231.56,108.25,205.4,133.56,204.6,330.91,25.07,71.945,100.05,115.09,155.11,182.93,156.9,50.35,52.12,61.02,240.69,77.5,245.31,152.78,170.02,75.79,601.87,34.04,134.92,61.23,431.21,63.57,208.27,588.19,309.43,84.85,99.16,124.96,6.4,183.5,199.99,158.33,48.75,257.61,131.75,385.62,1754.48,64.96,191.54,685.85,372.44,347.27,42.17,147.78,55.45,69.35,82.47,105.07,39.06,55.6,158.88,26.72,37.46,103.91,129.95,178.19,137.99,276.66,109.7,256.41,168.19,355.66,72.93,164.64,183.53,236.24,38.3,76.24,656.72,86.61,198.99,190.55,100.96,54.69,791.7,116.32,130.27,117.74,194.9,281.69,174.83,80.62,37.14,65.75,13.96,38.97,272.99,275.52,76.94,195.44,66.37,90.73,202.85,97.76,38.72,620.21,329.27,195.29,417.94,83.19,305.81,112.72,152.97
2020-08-10 00:00:00+00:00,112.7275,208.25,3148.16,1496.1,1496.82,283.714,263.0,212.58,100.64,196.79,148.03,131.88,446.6,193.32,128.79,322.88,134.1,319.1,274.73,26.56,49.22,483.38,43.02,58.99,443.29,197.16,105.41,44.51,100.04,47.72,30.2,327.36,47.73,153.0,36.39172372,410.16,80.91,92.38,89.73,135.98,54.94,230.34,106.36,202.05,135.41,204.12,330.0,24.7,70.91,100.38,116.07,159.43,186.85,159.59,50.58,52.86,61.82,238.17,78.37,243.34,153.72,179.41,77.47,602.34,33.8,142.02,64.23,438.68,65.24,209.38,580.2,304.18,82.24,101.62,127.11,6.67,189.91,204.49,161.44,49.15,253.41,132.94,389.26,1768.58,65.71,187.67,683.0,375.76,344.07,43.22,146.16,56.52,68.51,82.26,103.73,39.42,55.49,158.09,27.98,37.47,99.34,130.96,183.0,138.17,278.85,109.66,256.75,166.18,353.35,74.08,162.84,199.98,231.88,39.64,76.65,651.25,84.76,204.5,195.83,99.16,55.07,782.74,116.76,132.47,116.41,195.3,281.24,170.26,80.12,37.44,67.41,14.38,38.98,268.73,271.15,75.78,192.84,68.17,90.12,203.09,99.76,39.78,608.24,335.73,193.29,419.76,82.0,302.905,111.61,156.56
2020-08-11 00:00:00+00:00,109.375,203.38,3080.67,1480.32,1480.54,274.878,256.13,212.66,103.82,197.77,146.97,130.2,434.0,189.03,130.49,328.54,133.23,315.55,274.92,26.92,48.19,466.93,42.99,58.51,435.23,191.99,105.12,44.97,99.06,47.93,30.2,324.03,47.19,150.63,35.82295492,407.24,80.91,92.67,89.62,135.12,54.27,228.57,108.83,200.01,136.04,205.0,322.43,25.32,69.4475,100.72,113.59,160.28,190.35,155.85,51.78,53.76,63.13,234.65,78.72,244.85,153.87,180.13,78.87,590.48,34.96,142.53,64.26,421.36,64.46,211.06,586.64,299.2,76.88,103.26,126.75,6.73,193.22,207.26,163.38,47.76,246.2,131.72,391.96,1805.1,65.26,188.92,675.0,369.01,343.71,43.6,143.05,57.51,68.1,79.12,100.51,40.7,55.2,156.93,28.52,38.27,98.22,132.01,182.38,138.1,280.33,112.47,255.0,161.79,341.21,75.14,165.62,196.45,228.79,39.71,75.96,652.4,83.67,206.08,196.32,98.61,54.19,758.17,116.56,131.59,116.98,196.22,281.6,170.93,78.56,37.28,69.63,13.96,39.31,261.86,274.53,76.66,193.55,70.29,89.02,200.54,102.18,40.57,598.86,341.85,191.09,415.77,80.6,304.13,111.59,158.85
2020-08-12 00:00:00+00:00,113.01,209.19,3162.24,1506.62,1507.24,310.952,259.89,213.24,102.94,198.74,149.66,131.89,457.61,191.32,131.79,327.63,135.46,322.27,281.58,26.73,49.19,475.47,43.34,58.6,445.36,192.62,105.22,44.09,100.65,48.43,30.18,333.64,48.1,152.55,36.33484684,416.17,82.68,95.51,90.72,137.8,54.17,229.75,115.79,205.92,138.64,206.02,326.76,25.19,71.1475,102.09,115.25,160.07,191.83,157.79,52.38,53.35,63.64,241.72,79.69,248.63,156.63,175.44,79.29,598.74,34.84,142.57,64.29,427.13,66.5,212.13,590.24,304.75,82.61,101.68,126.7,6.72,192.31,211.5,164.26,48.48,251.3,134.6,392.44,1808.07,64.99,190.18,683.09,381.52,349.19,42.96,143.82,57.73,68.84,81.71,102.88,40.81,56.03,159.36,28.03,37.81,97.97,130.28,184.32,139.58,283.18,112.0,257.22,165.2,344.14,75.03,167.46,201.96,231.57,41.66,77.24,671.89,84.32,204.85,198.53,99.43,54.86,772.99,119.22,132.13,116.65,198.69,285.4,173.0,79.58,37.44,68.15,13.97,39.96,270.85,278.84,78.58,192.13,71.79,89.01,208.0,102.55,40.04,612.35,339.4,196.83,420.06,82.65,307.98,112.25,156.41
2020-08-13 00:00:00+00:00,115.01,208.7,3161.02,1518.45,1516.65,324.2,261.3,211.98,102.37,197.58,148.0,131.85,457.72,193.07,130.96,326.19,135.78,321.52,281.66,26.35,48.56,481.33,43.39,58.52,450.02,195.14,106.52,43.01,101.1,48.38,29.91,329.42,42.72,150.46,36.18317516,416.6,83.54,94.68,89.82,138.1,54.02,231.73,113.41,207.19,137.15,206.49,325.7,25.02,71.1,101.29,115.37,158.98,189.72,159.29,52.18,52.89,63.24,240.46,78.14,249.24,155.7,174.73,79.02,604.22,34.61,140.67,63.3,438.42,65.07,208.39,589.56,306.71,81.84,100.42,125.03,6.6,189.5,213.37,165.86,46.14,250.73,134.81,389.24,1792.97,64.7,190.96,690.56,377.02,356.13,42.57,145.2,57.11,68.18,81.29,102.64,38.82,56.01,158.87,27.55,37.37,99.48,131.2,180.88,139.26,282.33,111.01,262.33,164.36,353.53,74.0,167.07,203.86,238.19,40.63,76.98,669.23,82.74,204.38,197.51,100.2,55.01,770.12,118.11,130.67,117.15,196.55,288.31,173.4,79.31,37.82,67.64,13.79,39.75,267.15,281.97,79.4,194.67,70.2,89.04,209.96,101.43,39.44,610.89,338.62,196.08,419.5,83.82,312.22,111.34,154.95
2020-08-14 00:00:00+00:00,114.9075,208.9,3148.02,1507.73,1504.63,330.142,261.24,210.96,102.41,196.64,148.24,132.6,462.56,191.46,130.53,326.8,135.1,323.7,280.55,26.47,48.89,482.68,43.77,58.79,447.6,193.46,106.43,43.2,99.99,48.45,30.01,327.82,42.5,150.09,36.07890088,413.76,83.48,95.07,90.35,137.56,54.2,230.25,113.74,204.86,137.35,207.03,326.28,25.3,70.125,100.71,115.49,160.28,191.92,160.74,52.3,52.93,63.16,239.71,77.71,248.5,154.34,178.08,78.37,604.99,35.05,139.96,63.64,435.73,67.62,207.97,588.46,305.54,81.3,100.41,125.27,6.66,191.13,212.09,166.1,45.6,250.12,136.53,391.42,1778.87,65.67,188.37,684.52,373.64,352.27,42.54,143.88,57.87,68.5,80.4,102.32,39.5,56.12,157.05,27.86,37.78,99.77,130.14,183.4,138.96,283.23,111.75,258.17,164.63,347.56,74.25,168.94,208.6,234.35,40.82,77.05,666.56,82.15,206.61,196.13,102.49,53.56,762.01,117.18,134.43,116.61,194.71,289.82,172.5,78.85,37.9,69.47,13.78,39.16,267.29,281.05,78.07,197.2,69.73,88.97,211.51,100.89,39.61,612.57,342.06,198.55,422.02,83.32,306.96,111.47,156.46
2020-08-17 00:00:00+00:00,114.6075,210.28,3182.41,1517.98,1516.24,367.12800000000004,261.16,206.78,99.71,199.43,148.99,135.6,493.48,196.29,129.37,330.23,135.5,320.51,288.24,25.9,48.93,482.35,43.53,58.78,451.58,196.74,105.66,42.64,100.71,48.21,29.85,330.32,42.09,151.53,36.353805799999996,416.8,84.76,96.35,90.77,137.92,53.99,232.62,112.18,205.57,138.28,208.67,329.96,24.47,70.7475,101.86,116.87,158.76,193.87,160.3,51.28,51.42,63.62,243.01,78.26,248.43,158.41,172.01,78.95,604.97,34.62,138.72,62.77,442.37,66.94,203.07,592.03,308.01,82.42,97.55,124.44,6.47,192.99,213.97,164.71,45.22,250.91,138.24,388.96,1752.92,64.9,189.03,694.0,379.08,357.14,43.03,144.27,59.41,69.15,81.99,104.21,38.74,56.52,157.42,30.01,36.93,102.18,125.84,182.19,139.66,283.11,110.33,260.04,166.06,354.13,74.99,172.11,206.64,239.0,40.7,77.21,671.0,82.6,208.35,196.57,104.05,53.59,772.08,117.44,134.3,116.51,194.85,289.56,172.27,78.68,37.97,66.79,14.1,39.35,273.84,283.62,78.44,196.72,69.25,88.83,216.63,100.9,38.88,620.73,339.76,200.73,420.01,83.45,309.52,110.87,153.72
2020-08-18 00:00:00+00:00,115.5625,211.49,3312.49,1558.6,1555.78,377.418,262.34,208.33,98.32,199.01,150.09,134.71,490.43,194.57,128.92,331.0,136.51,316.81,285.0,25.53,48.65,491.87,43.54,59.18,463.51,204.01,106.97,42.43,100.96,48.42,29.79,328.64,41.98,153.11,36.36328528,417.3,84.56,95.65,87.63,138.11,55.18,234.23,112.03,207.68,139.31,210.32,330.75,24.04,70.7625,101.56,116.02,157.38,190.7,159.99,50.92,50.34,63.03,241.5,79.18,246.88,157.91,170.23,78.99,610.69,34.95,138.37,62.1,437.58,66.43,201.31,589.21,308.9,81.66,96.67,124.92,6.44,192.13,213.29,164.38,44.4,252.55,136.9,390.26,1778.91,65.18,189.36,692.39,374.57,360.12,43.22,143.81,57.45,69.06,83.13,103.65,37.91,57.27,160.17,29.84,36.33,102.67,125.08,181.93,139.95,282.45,107.08,263.86,166.0,356.07,74.41,171.31,206.97,242.69,40.33,77.65,669.98,81.66,206.33,196.29,104.38,53.05,786.85,117.88,133.91,116.93,194.37,286.35,170.1,78.18,38.01,65.47,14.41,39.33,271.31,285.49,78.59,196.42,68.36,89.74,211.76,100.71,38.31,618.59,337.6,197.98,417.17,82.98,306.07,111.01,153.03
2020-08-19 00:00:00+00:00,115.7075,209.7,3260.48,1547.53,1544.61,375.70599999999996,262.59,207.21,98.55,200.99,150.39,132.41,485.54,192.44,127.77,332.4,135.77,315.4,282.86,25.5,48.33,484.53,43.32,59.05,462.01,205.11,108.39,41.96,100.48,47.37,29.73,329.21,41.87,152.29,36.26849048,420.62,85.03,96.1,86.39,136.45,56.2,234.63,111.04,205.93,138.48,209.51,330.9,24.07,70.585,100.82,115.14,156.85,190.95,160.34,51.37,50.29,63.09,240.49,78.7,247.24,158.28,169.27,77.63,611.66,35.71,138.02,61.64,437.13,65.87,203.02,589.75,310.55,81.09,96.89,123.84,6.38,191.99,212.5,163.97,44.05,245.23,154.22,390.05,1767.47,65.28,186.1,691.41,372.19,358.11,43.65,142.61,54.36,65.7,81.98,101.74,37.95,56.76,158.58,29.22,36.16,100.44,123.93,181.25,138.9,283.4,106.39,262.0,162.64,353.35,74.05,169.7,207.88,241.42,39.65,77.95,665.09,81.66,205.4,195.77,103.53,53.19,778.71,118.15,133.04,116.1,194.06,286.95,169.45,77.94,38.89,65.7,14.94,39.35,270.07,281.69,78.77,197.57,68.32,90.41,210.54,100.48,38.2,629.63,337.91,200.13,418.0,82.67,301.51,110.56,152.49
2020-08-20 00:00:00+00:00,118.275,214.58,3297.37,1581.75,1576.25,400.366,269.01,206.12,97.37,204.15,151.42,130.57,485.64,198.18,128.12,337.32,136.85,313.33,280.68,25.1,49.17,497.9,43.27,58.96,478.48,209.51,108.01,41.32,101.63,47.35,29.67,328.83,42.31,151.34,36.70454656,422.11,85.03,95.2,84.81,136.72,55.26,236.61,110.66,205.66,138.57,209.88,330.87,23.75,70.5275,100.28,115.4,156.17,189.92,159.55,50.8,49.58,62.22,238.73,78.22,245.31,158.58,169.58,77.22,612.54,34.55,137.48,60.99,453.34,63.79,201.85,583.36,320.06,82.77,96.72,123.15,6.27,191.1,198.27,162.97,42.985,247.68,152.24,387.88,1768.69,63.72,187.86,693.05,358.5,361.22,43.5,141.24,51.65,66.05,83.995,102.69,37.21,57.24,158.54,28.83,35.61,97.0,123.44,178.01,139.15,281.75,106.08,258.93,162.88,354.6,73.91,170.68,208.82,249.15,38.77,78.25,667.55,81.04,206.23,193.74,103.75,52.25,784.91,117.45,131.15,116.05,194.41,286.07,167.76,77.7,38.96,64.27,14.7,38.86,271.43,283.46,79.1,197.01,67.66,90.84,206.85,99.47,37.62,616.89,336.67,197.8,413.96,83.01,297.25,110.15,150.94
2020-08-21 00:00:00+00:00,124.37,213.02,3284.72,1580.42,1575.57,409.996,267.01,207.43,97.32,204.13,152.76,131.63,507.34,196.79,127.44,337.1,137.44,314.14,283.23,24.98,49.28,492.31,43.07,58.99,473.22,207.53,109.75,41.01,102.4,47.28,29.69,330.02,42.25,149.26,36.85621824,428.57,84.98,94.86,85.08,136.46,55.19,237.49,113.0,207.8,140.33,211.57,334.61,23.64,70.6025,98.73,115.01,157.5,191.57,159.03,51.1,49.3,62.19,237.64,78.06,244.3,161.72,167.5,77.07,613.96,34.45,138.43,60.27,449.42,62.27,202.43,584.04,322.23,83.81,96.15,123.16,6.31,199.5,207.01,161.71,42.66,249.34,153.63,389.57,1779.37,63.94,188.78,693.88,353.44,362.01,43.46,141.8,51.68,66.5,83.21,103.04,36.91,57.47,158.37,28.56,35.21,95.63,121.92,178.3,138.08,284.63,106.45,257.72,163.17,353.07,74.13,171.36,210.49,248.27,38.16,78.69,675.82,81.0,208.93,195.14,104.2,52.37,782.17,116.02,132.51,113.47,194.85,286.44,168.18,78.64,39.26,63.8,14.36,38.43,271.28,284.47,78.71,193.64,67.86,91.82,203.97,100.59,37.28,605.49,337.86,198.93,418.79,82.73,294.29,111.16,149.81
2020-08-24 00:00:00+00:00,125.8575,213.69,3307.46,1588.2,1585.15,402.84,271.39,212.61,100.06,206.41,152.15,131.33,508.81,198.88,130.69,343.64,138.51,308.84,286.75,25.69,49.14,488.81,43.8,59.57,476.3,208.46,111.83,42.22,101.39,47.97,30.03,334.0,42.18,149.52,36.81830032,419.76,85.42,94.51,87.2,137.64,56.01,237.75,115.91,205.56,141.02,212.62,334.13,24.49,70.6575,100.13,115.26,159.37,192.56,160.35,52.37,51.06,62.41,235.57,79.63,248.91,165.63,178.27,78.68,612.53,35.12,141.68,61.88,448.1,63.74,207.34,591.45,333.12,83.08,99.33,125.68,6.63,205.4,212.57,163.53,43.76,245.44,153.24,395.04,1834.44,63.87,188.7,695.74,351.02,360.0,44.04,141.67,53.41,66.08,83.1,102.0,38.65,57.98,156.76,30.31,36.75,96.22,124.42,177.68,140.66,279.16,109.8,254.95,161.01,348.87,75.11,172.71,217.4,251.8,38.87,79.13,671.41,81.47,212.22,197.27,105.81,52.86,772.47,117.23,134.38,112.62,197.52,287.65,172.32,79.1,40.49,67.36,14.56,38.94,267.43,284.22,78.71,190.17,69.65,92.0,208.36,102.88,38.62,594.77,344.42,198.32,406.08,83.69,295.08,112.51,153.3
2020-08-25 00:00:00+00:00,124.825,216.47,3346.49,1608.22,1605.85,404.668,280.82,213.35,100.5,208.1,152.06,130.63,510.0,201.67,129.79,347.66,139.06,312.22,286.13,26.0,49.43,490.58,43.41,59.42,484.43,216.05,111.51,40.88,102.47,47.91,29.9,336.14,41.96,149.68,36.41068268,422.29,85.68,94.06,86.13,137.3,56.09,238.21,115.95,207.57,141.66,212.65,334.71,24.61,70.3275,102.59,115.41,164.53,194.9,159.04,52.05,51.65,62.71,248.22,79.62,250.08,165.92,174.73,82.72,609.75,35.55,141.15,60.95,457.93,64.05,206.0,591.15,336.42,86.35,99.05,124.64,6.59,205.6,215.43,163.1,45.1,246.41,152.85,394.84,1853.8,63.47,189.57,699.5,352.5,358.5,43.52,145.37,53.16,66.05,83.62,101.98,38.82,57.89,158.58,29.69,36.61,98.24,125.91,177.41,141.06,276.47,110.77,255.79,160.69,350.95,75.83,172.42,214.31,252.24,38.85,78.59,670.29,80.85,213.62,197.38,104.44,52.41,779.71,119.9,134.11,112.99,195.99,289.42,173.89,78.5,40.55,66.91,14.46,39.64,272.35,285.38,80.35,192.37,69.78,92.77,210.28,102.82,38.66,610.5,343.0,198.66,405.84,83.97,296.68,113.19,151.47
2020-08-26 00:00:00+00:00,126.5225,221.15,3441.85,1652.38,1644.13,430.634,303.91,214.66,99.09,210.26,152.3,130.7,510.92,203.48,132.18,351.02,138.39,308.82,291.93,25.56,49.55,547.53,44.2,59.46,528.49,272.32,111.53,40.01,103.19,48.16,29.99,339.67,42.25,149.26,36.069421399999996,425.65,85.54,94.35,84.78,138.47,57.49,240.45,116.04,208.19,142.45,213.76,334.27,24.04,69.75,104.08,116.19,165.31,194.32,158.9,51.71,50.85,62.28,250.18,79.98,252.88,170.39,171.9,82.41,614.56,35.42,141.83,60.77,487.7,63.76,207.22,592.1,342.34,86.02,98.4,124.17,6.48,211.01,216.68,163.9,44.96,246.97,152.71,395.44,1866.97,62.7,189.01,699.99,351.8,364.41,43.2,147.89,53.26,65.6,84.48,101.03,37.87,58.36,159.76,29.48,36.22,97.94,125.59,174.1,139.61,270.21,110.31,253.98,160.97,353.56,75.41,172.76,215.77,248.21,37.56,78.65,676.71,79.55,213.08,198.9,105.0,51.72,782.0,120.51,131.63,114.22,197.11,293.96,175.18,78.08,41.08,66.28,15.01,39.35,271.29,291.95,81.52,195.44,70.27,92.17,212.23,102.4,38.32,612.0,341.41,204.09,403.73,83.97,300.7,113.9,150.47
2020-08-27 00:00:00+00:00,125.01,226.58,3400.0,1634.33,1628.52,447.75,293.22,216.87,102.35,211.03,152.98,136.63,505.13,204.34,133.73,356.0,138.21,311.67,288.63,26.05,49.4,526.27,44.54,59.43,510.32,276.32,110.84,39.74,111.29,48.23,29.9,339.14,42.29,148.97,35.88931128,420.53,85.82,94.3,84.91,138.4,57.18,240.87,116.02,204.39,141.49,212.19,336.36,24.59,69.72,106.86,115.24,165.99,194.44,160.21,52.61,51.72,62.51,252.81,80.0,250.93,166.31,174.2,83.41,614.29,36.08,143.37,60.9,480.55,62.03,210.15,594.98,345.0,83.8,101.53,124.65,6.48,209.83,216.41,164.08,44.62,247.97,150.31,395.02,1893.5,63.39,196.2,709.39,341.45,363.98,43.75,151.2,53.67,65.55,83.9,101.9,39.21,58.13,159.61,29.69,36.94,99.0,127.76,177.08,141.01,274.59,112.5,246.57,163.42,351.11,76.19,173.95,218.21,243.11,38.15,79.06,671.8,79.55,212.85,198.67,105.01,52.2,789.65,119.04,134.42,114.68,197.68,292.75,174.63,78.0,40.39,69.61,14.9,40.78,274.34,292.16,83.7,199.58,69.59,93.31,204.45,102.09,39.07,614.97,348.99,201.34,407.45,83.34,305.64,114.27,152.44
2020-08-28 00:00:00+00:00,124.8075,228.91,3401.8,1644.41,1639.43,442.68,293.66,218.55,102.77,215.71,153.64,140.3,525.91,204.48,135.54,366.12,138.77,314.37,286.29,26.3,50.43,523.89,44.56,59.26,516.44,271.1,112.29,40.69,110.79,49.83,30.04,344.82,42.2,147.34,35.93670868,424.48,85.65,94.17,85.63,139.94,57.88,242.99,118.2,205.64,143.49,214.91,338.37,24.69,69.8875,107.86,116.26,168.38,195.13,162.36,52.89,52.28,62.37,253.12,80.74,253.57,165.51,175.8,85.0,615.64,36.28,143.63,62.24,487.87,63.07,207.71,601.06,346.11,85.55,102.54,125.07,6.61,209.9,222.93,165.66,45.69,249.59,150.85,395.59,1945.25,63.21,198.21,727.01,350.78,366.83,43.93,152.47,55.09,65.26,83.21,102.49,39.59,58.31,160.0,30.02,37.2,100.16,126.39,181.15,141.34,277.28,112.35,242.8,163.79,354.0,77.07,174.53,221.9,247.39,38.38,79.37,675.91,79.71,215.03,200.66,105.56,52.42,787.02,119.58,135.99,114.0,200.5,296.76,177.27,78.02,41.07,71.13,15.65,41.03,269.96,294.39,84.33,200.11,70.65,93.68,208.61,103.51,39.42,602.61,344.75,200.39,408.04,84.54,300.58,114.01,152.27
